-19.93665142210789,-559.66557958,0,-579.5180139423137,0
-579.5180139423137,-559.66557958,-578.0812200070341,-575.7951382269574,-563.5526250095623
-575.7951382269574,-559.66557958,-575.262606870508,-572.7402360361848,-563.5526250095623
-572.7402360361848,-559.66557958,-571.7809916710349,-569.1572009622402,-563.5526250095623
-575.7951382269574,-14.349549469949617,0,-579.5180139423137,-572.7402360361848
-575.7951382269574,-9.131386792638988,-575.3350776372013,-587.1052146385051,0
